_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,geometry,Date_Added,wardName
197391,518,Hooper's Pharmacy,Pharmacy Immunization Site,2136 Queen Street East,NA,NA,NA,NA,-79.293787542325,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://hoopershealth.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,333,"c(-79.293787542325, 43.671712167655)",2021-05-15,Beaches-East York
197392,519,Islington IDA Pharmacy,Pharmacy Immunization Site,2428 Islington Avenue,NA,NA,NA,NA,-79.559741344177,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.guardian-ida-pharmacies.ca/erticle/covid-19-coronavirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,334,"c(-79.559741344177, 43.723954421512)",2021-05-15,Etobicoke North
197393,520,Medicine Cabinet,Pharmacy Immunization Site,2081 Lakeshore Boulevard West,NA,NA,NA,NA,-79.476617915341,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-901-9644,NA,NA,NA,https://medcab.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,335,"c(-79.476617915341, 43.630455960349)",2021-05-15,Etobicoke-Lakeshore
197394,521,Metro Drugs,Pharmacy Immunization Site,844 Bathurst Street,NA,NA,NA,NA,-79.412022513489,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-537-1900,NA,NA,NA,https://metrodrugs.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,336,"c(-79.412022513489, 43.666447587053)",2021-05-15,University-Rosedale
197395,522,Metro Pharmacy,Pharmacy Immunization Site,2155 St. Clair Avenue West,NA,NA,NA,NA,-79.473153946029,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.metro.ca/en/services/pharmacy/covid-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,337,"c(-79.473153946029, 43.669846553485)",2021-05-15,York South-Weston
197396,523,Metro Pharmacy,Pharmacy Immunization Site,100 Lynn Williams Street,NA,NA,NA,NA,-79.417823686505,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.metro.ca/en/services/pharmacy/covid-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,338,"c(-79.417823686505, 43.640054333682)",2021-05-15,Spadina-Fort York
197397,524,Mount Pleasant Pharmacy,Pharmacy Immunization Site,245 Eglinton Avenue East,NA,NA,NA,NA,-79.389602186504,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-488-3232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,339,"c(-79.389602186504, 43.708397432422)",2021-05-15,Don Valley West
197398,525,Old Park Pharmacy,Pharmacy Immunization Site,1042 Eglinton Avenue West,NA,NA,NA,NA,-79.43040315767,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-787-7341,NA,NA,NA,https://www.oldparkpharmacy.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,340,"c(-79.43040315767, 43.700471714184)",2021-05-15,Eglinton-Lawrence
197399,526,Queen East Medical Pharmacy,Pharmacy Immunization Site,1876 Queen Street East,NA,NA,NA,NA,-79.306372184653,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",647-313-1948,NA,NA,NA,https://queeneastpharmacy.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,341,"c(-79.306372184653, 43.669013453201)",2021-05-15,Beaches-East York
197400,527,Rexall,Pharmacy Immunization Site,1820 Bayview Avenue,NA,NA,NA,NA,-79.37768955767,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-485-1853,NA,NA,NA,https://www.rexall.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,342,"c(-79.37768955767, 43.713002385804)",2021-05-15,Don Valley West
197401,528,Rexall,Pharmacy Immunization Site,807 Broadview Avenue,NA,NA,NA,NA,-79.358281457669,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.rexall.ca/covid-19/vaccines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,343,"c(-79.358281457669, 43.678160546656)",2021-05-15,Toronto-Danforth
197402,529,Rexall,Pharmacy Immunization Site,1421 Dundas Street West,NA,NA,NA,NA,-79.429322786505,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.rexall.ca/covid-19/vaccines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,344,"c(-79.429322786505, 43.649585986037)",2021-05-15,Davenport
197403,530,Rexall,Pharmacy Immunization Site,76 Grenville Street,NA,NA,NA,NA,-79.387132028834,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.rexall.ca/covid-19/vaccines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,345,"c(-79.387132028834, 43.661696196685)",2021-05-15,University-Rosedale
197404,454,DEMARCO PHARMACY,Pharmacy Immunization Site,2394 KEELE ST,NA,NA,NA,NA,-79.478256559,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-244-5888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,346,"c(-79.478256559, 43.70791816)",2021-04-06,York South-Weston
197405,455,MORELLI'S PHARMACY,Pharmacy Immunization Site,15 YORK ST,NA,NA,NA,NA,-79.380868079,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-815-1200,NA,NA,NA,https://morellispharmacy.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,347,"c(-79.380868079, 43.642339257)",2021-04-06,Spadina-Fort York
197406,456,LOBLAW PHARMACY #1000,Pharmacy Immunization Site,585 QUEEN ST W,NA,NA,NA,NA,-79.401593019,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid19.yourhealthmattershere.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,348,"c(-79.401593019, 43.647545422)",2021-04-06,Spadina-Fort York
197407,457,DUNDAS WEST VILLAGE PHARMACY,Pharmacy Immunization Site,2940 DUNDAS ST W,NA,NA,NA,NA,-79.467581439,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-761-9036,NA,NA,NA,https://dundaswestpharmacy.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,349,"c(-79.467581439, 43.665673881)",2021-04-06,Parkdale-High Park
197408,459,UPTOWN PHARMACY,Pharmacy Immunization Site,243 EGLINTON AVE W,NA,NA,NA,NA,-79.406635373,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-485-5005,NA,NA,NA,https://www.guardian-ida-pharmacies.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,350,"c(-79.406635373, 43.704795256)",2021-04-06,Toronto-St. Paul's
197409,460,SHOPPERS DRUG MART #1304,Pharmacy Immunization Site,1400 DUPONT ST,NA,NA,NA,NA,-79.447489974,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-532-9214,NA,NA,NA,https://www.shoppersdrugmart.ca/covid19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,351,"c(-79.447489974, 43.666727207)",2021-04-06,Davenport
197410,461,EAGLE MANOR PHARMACY*,Pharmacy Immunization Site,1901 WESTON RD,NA,NA,NA,NA,-79.515990047,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-241-1115,NA,NA,NA,https://pharmasave.com/store/pharmasave-eagle-manor/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,352,"c(-79.515990047, 43.700580486)",2021-04-06,York South-Weston
197411,462,No Frills,Pharmacy Immunization Site,220 ROYAL YORK RD,NA,NA,NA,NA,-79.497866329,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-251-9130,NA,NA,NA,https://covid19.nofrills.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,353,"c(-79.497866329, 43.612250789)",2021-04-06,Etobicoke-Lakeshore
197412,463,LOBLAW PHARMACY #1033,Pharmacy Immunization Site,51 GERRY FITZGERALD DR,NA,NA,NA,NA,-79.471510478,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-665-7636,NA,NA,NA,https://covid19.realcanadiansuperstore.ca/en?navid=flyout-L1-COVID-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,354,"c(-79.471510478, 43.784818394)",2021-04-06,York Centre
197413,464,REXALL #877,Pharmacy Immunization Site,1127 MARKHAM RD,NA,NA,NA,NA,-79.230348611,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.rexall.ca/covid-19/vaccines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,355,"c(-79.230348611, 43.775419374)",2021-04-06,Scarborough-Guildwood
197414,465,WAL-MART PHARMACY #1151,Pharmacy Immunization Site,2202 JANE STREET,NA,NA,NA,NA,-79.510755023,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,356,"c(-79.510755023, 43.72216281)",2021-04-06,Humber River-Black Creek
197415,466,No Frills,Pharmacy Immunization Site,70 ISLAND RD,NA,NA,NA,NA,-79.141806685,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid19.nofrills.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,357,"c(-79.141806685, 43.798219978)",2021-04-06,Scarborough-Rouge Park
197416,467,REXALL #2063,Pharmacy Immunization Site,4890 DUNDAS ST WEST,NA,NA,NA,NA,-79.528639458,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.rexall.ca/covid-19/vaccines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,358,"c(-79.528639458, 43.64950653)",2021-04-06,Etobicoke-Lakeshore
197417,468,SHOPPERS DRUG MART #869,Pharmacy Immunization Site,1533 JANE ST,NA,NA,NA,NA,-79.501633715,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.shoppersdrugmart.ca/covid19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,359,"c(-79.501633715, 43.696959116)",2021-04-06,York South-Weston
197418,469,DRUG STORE PHARMACY #4576,Pharmacy Immunization Site,1530 ALBION RD,NA,NA,NA,NA,-79.584602138,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://covid19.nofrills.ca/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,360,"c(-79.584602138, 43.741762541)",2021-04-06,Etobicoke North
197419,470,REXALL #109,Pharmacy Immunization Site,4459 KINGSTON RD,NA,NA,NA,NA,-79.187302282,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.rexall.ca/covid-19/vaccines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,361,"c(-79.187302282, 43.768842131)",2021-04-06,Scarborough-Guildwood
197420,471,WAL-MART PHARMACY,Pharmacy Immunization Site,2245 ISLINGTON AVE,NA,NA,NA,NA,-79.553595024,NA,NA,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,362,"c(-79.553595024, 43.714168034)",2021-04-06,Etobicoke North
197421,472,WAL-MART PHARMACY,Pharmacy Immunization Site,165 NORTH QUEEN ST,NA,NA,NA,NA,-79.554141546,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,363,"c(-79.554141546, 43.618393076)",2021-04-06,Etobicoke-Lakeshore
197422,473,SHOPPERS DRUG MART #1321,Pharmacy Immunization Site,110-390 QUEENS QUAY W,NA,NA,NA,NA,-79.390534482,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-260-2766,NA,NA,NA,https://www.shoppersdrugmart.ca/covid19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,364,"c(-79.390534482, 43.638163615)",2021-04-06,Spadina-Fort York
197423,474,WELCOME GUARDIAN PHARMACY,Pharmacy Immunization Site,1881 YONGE STREET,NA,NA,NA,NA,-79.39605486,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-480-1420,NA,NA,NA,https://davisvilleguardianpharmacy.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,365,"c(-79.39605486, 43.697720065)",2021-04-06,Toronto-St. Paul's
197424,475,WAL-MART PHARMACY,Pharmacy Immunization Site,300 BOROUGH DR,NA,NA,NA,NA,-79.258018709,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-296-5056,NA,NA,NA,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,366,"c(-79.258018709, 43.776283247)",2021-04-06,Scarborough Centre
197425,476,REXALL #901,Pharmacy Immunization Site,2682 EGLINTON AVE EAST,NA,NA,NA,NA,-79.249501507,NA,NA,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",NA,NA,NA,NA,https://www.rexall.ca/covid-19/vaccines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,367,"c(-79.249501507, 43.737273419)",2021-04-06,Scarborough Centre
